hour,day_of_week,month,is_weekend,is_holiday,weather_code,road_type_enc,road_type,incident,base_capacity,congestion_pct,travel_mult
9,3,4,0,0,0,2,bypass,0,85,61.1,1.917
10,3,4,0,0,1,0,highway,0,100,81.2,2.279
10,3,4,0,0,1,1,city,0,70,83.6,2.317
10,3,4,0,0,1,2,bypass,0,85,69.0,2.087
11,3,4,0,0,0,0,highway,0,100,25.1,1.376
11,3,4,0,0,0,1,city,0,70,28.4,1.425
11,3,4,0,0,0,2,bypass,0,85,23.5,1.352
12,3,4,0,0,0,0,highway,0,100,58.5,1.878
12,3,4,0,0,0,1,city,0,70,58.7,1.881
12,3,4,0,0,0,2,bypass,0,85,48.9,1.733
13,3,4,0,0,1,0,highway,1,100,75.7,2.192
13,3,4,0,0,1,1,city,1,70,77.6,2.222
13,3,4,0,0,1,2,bypass,1,85,60.8,1.957
14,3,4,0,0,0,0,highway,0,100,41.2,1.618
14,3,4,0,0,0,1,city,0,70,50.6,1.759
14,3,4,0,0,0,2,bypass,0,85,36.9,1.554
15,3,4,0,0,0,0,highway,0,100,20.9,1.314
15,3,4,0,0,0,1,city,0,70,25.1,1.377
15,3,4,0,0,0,2,bypass,0,85,21.1,1.316
16,3,4,0,0,1,0,highway,0,100,31.0,1.488
16,3,4,0,0,1,1,city,0,70,39.4,1.62
16,3,4,0,0,1,2,bypass,0,85,27.3,1.43
17,3,4,0,0,0,0,highway,0,100,92.5,2.387
17,3,4,0,0,0,1,city,0,70,98.0,2.47
17,3,4,0,0,0,2,bypass,0,85,76.6,2.148
18,3,4,0,0,4,0,highway,0,100,93.5,2.754
18,3,4,0,0,4,1,city,0,70,98.0,2.837
18,3,4,0,0,4,2,bypass,0,85,82.8,2.552
19,3,4,0,0,0,0,highway,0,100,69.5,2.043
19,3,4,0,0,0,1,city,0,70,73.3,2.099
19,3,4,0,0,0,2,bypass,0,85,60.4,1.906
20,3,4,0,0,0,0,highway,0,100,75.0,2.124
20,3,4,0,0,0,1,city,0,70,85.1,2.277
20,3,4,0,0,0,2,bypass,0,85,67.0,2.005
21,3,4,0,0,1,0,highway,0,100,18.7,1.295
21,3,4,0,0,1,1,city,0,70,27.3,1.429
21,3,4,0,0,1,2,bypass,0,85,21.3,1.336
22,3,4,0,0,0,0,highway,1,100,43.5,1.653
22,3,4,0,0,0,1,city,1,70,47.5,1.712
22,3,4,0,0,0,2,bypass,1,85,37.2,1.557
23,3,4,0,0,0,0,highway,0,100,22.7,1.341
23,3,4,0,0,0,1,city,0,70,25.5,1.382
23,3,4,0,0,0,2,bypass,0,85,19.7,1.296
0,4,4,0,0,0,0,highway,0,100,2.0,1.03
0,4,4,0,0,0,1,city,0,70,2.0,1.03
0,4,4,0,0,0,2,bypass,0,85,4.2,1.063
1,4,4,0,0,0,0,highway,1,100,5.5,1.083
1,4,4,0,0,0,1,city,1,70,9.5,1.143
1,4,4,0,0,0,2,bypass,1,85,7.6,1.115
2,4,4,0,0,4,0,highway,0,100,3.9,1.072
2,4,4,0,0,4,1,city,0,70,3.3,1.062
2,4,4,0,0,4,2,bypass,0,85,2.0,1.038
3,4,4,0,0,0,0,highway,0,100,2.0,1.03
3,4,4,0,0,0,1,city,0,70,8.3,1.124
3,4,4,0,0,0,2,bypass,0,85,2.0,1.03
4,4,4,0,0,1,0,highway,0,100,9.7,1.153
4,4,4,0,0,1,1,city,0,70,3.2,1.05
4,4,4,0,0,1,2,bypass,0,85,8.9,1.141
5,4,4,0,0,4,0,highway,1,100,8.1,1.152
5,4,4,0,0,4,1,city,1,70,10.4,1.194
5,4,4,0,0,4,2,bypass,1,85,8.5,1.159
6,4,4,0,0,0,0,highway,0,100,37.8,1.567
6,4,4,0,0,0,1,city,0,70,42.9,1.644
6,4,4,0,0,0,2,bypass,0,85,34.6,1.52
7,4,4,0,0,4,0,highway,0,100,43.9,1.824
7,4,4,0,0,4,1,city,0,70,53.0,1.993
7,4,4,0,0,4,2,bypass,0,85,37.0,1.694
8,4,4,0,0,0,0,highway,0,100,54.6,1.82
8,4,4,0,0,0,1,city,0,70,65.6,1.984
8,4,4,0,0,0,2,bypass,0,85,47.6,1.714
9,4,4,0,0,4,0,highway,0,100,97.3,2.825
9,4,4,0,0,4,1,city,0,70,98.0,2.837
9,4,4,0,0,4,2,bypass,0,85,81.0,2.52
10,4,4,0,0,0,0,highway,0,100,62.6,1.939
10,4,4,0,0,0,1,city,0,70,77.8,2.168
10,4,4,0,0,0,2,bypass,0,85,59.1,1.886
11,4,4,0,0,1,0,highway,0,100,32.3,1.509
11,4,4,0,0,1,1,city,0,70,39.9,1.628
11,4,4,0,0,1,2,bypass,0,85,25.7,1.404
12,4,4,0,0,0,0,highway,0,100,48.0,1.72
12,4,4,0,0,0,1,city,0,70,51.5,1.773
12,4,4,0,0,0,2,bypass,0,85,47.4,1.711
13,4,4,0,0,0,0,highway,0,100,41.4,1.622
13,4,4,0,0,0,1,city,0,70,45.7,1.686
13,4,4,0,0,0,2,bypass,0,85,32.5,1.488
14,4,4,0,0,1,0,highway,0,100,51.3,1.808
14,4,4,0,0,1,1,city,0,70,49.4,1.778
14,4,4,0,0,1,2,bypass,0,85,39.2,1.618
15,4,4,0,0,1,0,highway,0,100,41.8,1.658
15,4,4,0,0,1,1,city,0,70,43.4,1.683
15,4,4,0,0,1,2,bypass,0,85,30.7,1.483
16,4,4,0,0,0,0,highway,0,100,21.6,1.324
16,4,4,0,0,0,1,city,0,70,28.6,1.429
16,4,4,0,0,0,2,bypass,0,85,22.0,1.33
17,4,4,0,0,0,0,highway,0,100,97.4,2.461
17,4,4,0,0,0,1,city,0,70,94.4,2.417
17,4,4,0,0,0,2,bypass,0,85,80.2,2.203
18,4,4,0,0,1,0,highway,0,100,72.8,2.146
18,4,4,0,0,1,1,city,0,70,93.4,2.471
18,4,4,0,0,1,2,bypass,0,85,63.1,1.993
19,4,4,0,0,1,0,highway,0,100,91.9,2.447
19,4,4,0,0,1,1,city,0,70,97.8,2.54
19,4,4,0,0,1,2,bypass,0,85,71.1,2.119
20,4,4,0,0,4,0,highway,0,100,75.2,2.41
20,4,4,0,0,4,1,city,0,70,87.8,2.646
20,4,4,0,0,4,2,bypass,0,85,64.9,2.218
21,4,4,0,0,1,0,highway,0,100,35.5,1.56
21,4,4,0,0,1,1,city,0,70,41.5,1.654
21,4,4,0,0,1,2,bypass,0,85,34.2,1.539
22,4,4,0,0,4,0,highway,0,100,33.1,1.62
22,4,4,0,0,4,1,city,0,70,42.0,1.787
22,4,4,0,0,4,2,bypass,0,85,27.5,1.516
23,4,4,0,0,1,0,highway,0,100,23.6,1.372
23,4,4,0,0,1,1,city,0,70,28.6,1.45
23,4,4,0,0,1,2,bypass,0,85,29.5,1.464
0,5,4,1,0,0,0,highway,0,100,11.3,1.17
0,5,4,1,0,0,1,city,0,70,7.7,1.116
0,5,4,1,0,0,2,bypass,0,85,3.5,1.052
1,5,4,1,0,0,0,highway,0,100,13.5,1.203
1,5,4,1,0,0,1,city,0,70,15.5,1.232
1,5,4,1,0,0,2,bypass,0,85,12.1,1.182
2,5,4,1,0,1,0,highway,0,100,7.4,1.116
2,5,4,1,0,1,1,city,0,70,6.3,1.1
2,5,4,1,0,1,2,bypass,0,85,5.0,1.079
3,5,4,1,0,1,0,highway,0,100,12.7,1.2
3,5,4,1,0,1,1,city,0,70,18.4,1.289
3,5,4,1,0,1,2,bypass,0,85,14.7,1.232
4,5,4,1,0,0,0,highway,0,100,16.4,1.247
4,5,4,1,0,0,1,city,0,70,20.5,1.307
4,5,4,1,0,0,2,bypass,0,85,11.3,1.17
5,5,4,1,0,0,0,highway,1,100,29.2,1.438
5,5,4,1,0,0,1,city,1,70,30.0,1.45
5,5,4,1,0,0,2,bypass,1,85,22.6,1.339
6,5,4,1,0,4,0,highway,0,100,26.0,1.488
6,5,4,1,0,4,1,city,0,70,23.1,1.433
6,5,4,1,0,4,2,bypass,0,85,25.6,1.48
7,5,4,1,0,1,0,highway,0,100,11.9,1.187
7,5,4,1,0,1,1,city,0,70,10.7,1.169
7,5,4,1,0,1,2,bypass,0,85,6.6,1.104
8,5,4,1,0,0,0,highway,0,100,12.8,1.192
8,5,4,1,0,0,1,city,0,70,9.7,1.145
8,5,4,1,0,0,2,bypass,0,85,8.0,1.12
9,5,4,1,0,0,0,highway,0,100,12.3,1.184
9,5,4,1,0,0,1,city,0,70,16.7,1.25
9,5,4,1,0,0,2,bypass,0,85,11.5,1.173
10,5,4,1,0,0,0,highway,0,100,49.1,1.737
10,5,4,1,0,0,1,city,0,70,50.0,1.751
10,5,4,1,0,0,2,bypass,0,85,43.8,1.657
11,5,4,1,0,0,0,highway,0,100,48.8,1.732
11,5,4,1,0,0,1,city,0,70,45.8,1.687
11,5,4,1,0,0,2,bypass,0,85,46.0,1.69
12,5,4,1,0,0,0,highway,1,100,44.1,1.661
12,5,4,1,0,0,1,city,1,70,41.7,1.626
12,5,4,1,0,0,2,bypass,1,85,38.3,1.574
13,5,4,1,0,0,0,highway,0,100,28.4,1.426
13,5,4,1,0,0,1,city,0,70,29.7,1.445
13,5,4,1,0,0,2,bypass,0,85,19.1,1.287
14,5,4,1,0,1,0,highway,0,100,44.8,1.706
14,5,4,1,0,1,1,city,0,70,51.2,1.807
14,5,4,1,0,1,2,bypass,0,85,48.3,1.762
15,5,4,1,0,0,0,highway,0,100,18.3,1.274
15,5,4,1,0,0,1,city,0,70,20.7,1.311
15,5,4,1,0,0,2,bypass,0,85,13.6,1.203
16,5,4,1,0,4,0,highway,0,100,16.9,1.316
16,5,4,1,0,4,1,city,0,70,21.6,1.405
16,5,4,1,0,4,2,bypass,0,85,10.3,1.193
17,5,4,1,0,4,0,highway,0,100,21.8,1.409
17,5,4,1,0,4,1,city,0,70,20.8,1.389
17,5,4,1,0,4,2,bypass,0,85,20.8,1.391
18,5,4,1,0,0,0,highway,0,100,39.2,1.588
18,5,4,1,0,0,1,city,0,70,41.9,1.628
18,5,4,1,0,0,2,bypass,0,85,31.0,1.465
19,5,4,1,0,1,0,highway,0,100,46.5,1.732
19,5,4,1,0,1,1,city,0,70,54.0,1.851
19,5,4,1,0,1,2,bypass,0,85,44.4,1.699
20,5,4,1,0,0,0,highway,0,100,51.3,1.77
20,5,4,1,0,0,1,city,0,70,56.6,1.849
20,5,4,1,0,0,2,bypass,0,85,46.5,1.698
21,5,4,1,0,4,0,highway,1,100,87.9,2.649
21,5,4,1,0,4,1,city,1,70,93.6,2.755
21,5,4,1,0,4,2,bypass,1,85,67.2,2.26
22,5,4,1,0,0,0,highway,1,100,77.1,2.157
22,5,4,1,0,0,1,city,1,70,88.7,2.331
22,5,4,1,0,0,2,bypass,1,85,71.1,2.066
23,5,4,1,0,1,0,highway,0,100,5.4,1.086
23,5,4,1,0,1,1,city,0,70,7.4,1.116
23,5,4,1,0,1,2,bypass,0,85,10.8,1.17
0,6,4,1,1,1,0,highway,0,100,15.7,1.248
0,6,4,1,1,1,1,city,0,70,17.6,1.277
0,6,4,1,1,1,2,bypass,0,85,6.9,1.108
1,6,4,1,1,0,0,highway,0,100,8.0,1.121
1,6,4,1,1,0,1,city,0,70,10.0,1.15
1,6,4,1,1,0,2,bypass,0,85,7.4,1.111
2,6,4,1,1,0,0,highway,0,100,6.1,1.092
2,6,4,1,1,0,1,city,0,70,10.2,1.152
2,6,4,1,1,0,2,bypass,0,85,8.0,1.12
3,6,4,1,1,1,0,highway,0,100,17.2,1.271
3,6,4,1,1,1,1,city,0,70,16.9,1.266
3,6,4,1,1,1,2,bypass,0,85,12.4,1.196
4,6,4,1,1,1,0,highway,0,100,18.0,1.283
4,6,4,1,1,1,1,city,0,70,26.4,1.416
4,6,4,1,1,1,2,bypass,0,85,13.0,1.205
5,6,4,1,1,0,0,highway,0,100,14.5,1.217
5,6,4,1,1,0,1,city,0,70,13.0,1.195
5,6,4,1,1,0,2,bypass,0,85,11.4,1.171
6,6,4,1,1,1,0,highway,0,100,5.4,1.084
6,6,4,1,1,1,1,city,0,70,2.0,1.032
6,6,4,1,1,1,2,bypass,0,85,3.1,1.049
7,6,4,1,1,0,0,highway,0,100,12.7,1.191
7,6,4,1,1,0,1,city,0,70,14.0,1.209
7,6,4,1,1,0,2,bypass,0,85,11.7,1.176
8,6,4,1,1,1,0,highway,0,100,17.4,1.274
8,6,4,1,1,1,1,city,0,70,18.7,1.295
8,6,4,1,1,1,2,bypass,0,85,13.9,1.219
9,6,4,1,1,0,0,highway,0,100,13.0,1.195
9,6,4,1,1,0,1,city,0,70,15.4,1.231
9,6,4,1,1,0,2,bypass,0,85,12.1,1.182
10,6,4,1,1,4,0,highway,0,100,48.8,1.914
10,6,4,1,1,4,1,city,0,70,58.1,2.089
10,6,4,1,1,4,2,bypass,0,85,38.6,1.724
11,6,4,1,1,0,0,highway,0,100,43.3,1.649
11,6,4,1,1,0,1,city,0,70,46.3,1.695
11,6,4,1,1,0,2,bypass,0,85,36.1,1.542
12,6,4,1,1,0,0,highway,0,100,28.0,1.42
12,6,4,1,1,0,1,city,0,70,34.7,1.52
12,6,4,1,1,0,2,bypass,0,85,27.6,1.414
13,6,4,1,1,0,0,highway,0,100,21.9,1.329
13,6,4,1,1,0,1,city,0,70,15.6,1.234
13,6,4,1,1,0,2,bypass,0,85,18.4,1.276
14,6,4,1,1,0,0,highway,0,100,31.0,1.464
14,6,4,1,1,0,1,city,0,70,36.4,1.546
14,6,4,1,1,0,2,bypass,0,85,24.9,1.374
15,6,4,1,1,1,0,highway,0,100,17.5,1.275
15,6,4,1,1,1,1,city,0,70,11.1,1.174
15,6,4,1,1,1,2,bypass,0,85,15.5,1.244
16,6,4,1,1,0,0,highway,0,100,13.4,1.201
16,6,4,1,1,0,1,city,0,70,18.1,1.272
16,6,4,1,1,0,2,bypass,0,85,10.8,1.162
17,6,4,1,1,4,0,highway,0,100,4.5,1.084
17,6,4,1,1,4,1,city,0,70,11.9,1.223
17,6,4,1,1,4,2,bypass,0,85,10.0,1.188
18,6,4,1,1,0,0,highway,0,100,49.6,1.744
18,6,4,1,1,0,1,city,0,70,61.1,1.916
18,6,4,1,1,0,2,bypass,0,85,46.0,1.69
19,6,4,1,1,0,0,highway,0,100,43.2,1.648
19,6,4,1,1,0,1,city,0,70,48.2,1.723
19,6,4,1,1,0,2,bypass,0,85,38.6,1.579
20,6,4,1,1,0,0,highway,0,100,54.9,1.823
20,6,4,1,1,0,1,city,0,70,62.2,1.933
20,6,4,1,1,0,2,bypass,0,85,50.0,1.75
21,6,4,1,1,0,0,highway,0,100,46.7,1.701
21,6,4,1,1,0,1,city,0,70,51.1,1.766
21,6,4,1,1,0,2,bypass,0,85,31.9,1.478
22,6,4,1,1,0,0,highway,0,100,50.6,1.758
22,6,4,1,1,0,1,city,0,70,48.9,1.734
22,6,4,1,1,0,2,bypass,0,85,47.2,1.707
23,6,4,1,1,0,0,highway,0,100,9.1,1.136
23,6,4,1,1,0,1,city,0,70,8.5,1.127
23,6,4,1,1,0,2,bypass,0,85,3.7,1.055
0,0,4,0,0,0,0,highway,0,100,8.9,1.133
0,0,4,0,0,0,1,city,0,70,8.7,1.131
0,0,4,0,0,0,2,bypass,0,85,7.7,1.115
1,0,4,0,0,0,0,highway,0,100,12.0,1.18
1,0,4,0,0,0,1,city,0,70,6.8,1.103
1,0,4,0,0,0,2,bypass,0,85,8.2,1.123
2,0,4,0,0,1,0,highway,0,100,10.1,1.159
2,0,4,0,0,1,1,city,0,70,7.6,1.12
2,0,4,0,0,1,2,bypass,0,85,10.1,1.16
3,0,4,0,0,1,0,highway,0,100,11.3,1.179
3,0,4,0,0,1,1,city,0,70,3.3,1.052
3,0,4,0,0,1,2,bypass,0,85,3.4,1.054
4,0,4,0,0,0,0,highway,0,100,10.9,1.163
4,0,4,0,0,0,1,city,0,70,4.1,1.062
4,0,4,0,0,0,2,bypass,0,85,6.0,1.091
5,0,4,0,0,0,0,highway,0,100,5.8,1.087
5,0,4,0,0,0,1,city,0,70,5.4,1.081
5,0,4,0,0,0,2,bypass,0,85,2.2,1.033
6,0,4,0,0,4,0,highway,0,100,50.5,1.946
6,0,4,0,0,4,1,city,0,70,55.6,2.042
6,0,4,0,0,4,2,bypass,0,85,48.2,1.905
7,0,4,0,0,1,0,highway,0,100,42.5,1.669
7,0,4,0,0,1,1,city,0,70,43.5,1.685
7,0,4,0,0,1,2,bypass,0,85,36.5,1.576
8,0,4,0,0,1,0,highway,0,100,84.5,2.33
8,0,4,0,0,1,1,city,0,70,97.2,2.531
8,0,4,0,0,1,2,bypass,0,85,69.5,2.095
9,0,4,0,0,0,0,highway,0,100,83.3,2.25
9,0,4,0,0,0,1,city,0,70,87.0,2.305
9,0,4,0,0,0,2,bypass,0,85,71.5,2.072
10,0,4,0,0,1,0,highway,0,100,79.8,2.257
10,0,4,0,0,1,1,city,0,70,85.7,2.35
10,0,4,0,0,1,2,bypass,0,85,68.4,2.077
11,0,4,0,0,1,0,highway,0,100,36.6,1.576
11,0,4,0,0,1,1,city,0,70,31.8,1.5
11,0,4,0,0,1,2,bypass,0,85,24.6,1.388
12,0,4,0,0,1,0,highway,0,100,68.3,2.076
12,0,4,0,0,1,1,city,0,70,58.9,1.928
12,0,4,0,0,1,2,bypass,0,85,55.6,1.875
13,0,4,0,0,4,0,highway,0,100,54.3,2.017
13,0,4,0,0,4,1,city,0,70,61.1,2.145
13,0,4,0,0,4,2,bypass,0,85,48.5,1.909
14,0,4,0,0,0,0,highway,0,100,31.1,1.466
14,0,4,0,0,0,1,city,0,70,27.0,1.405
14,0,4,0,0,0,2,bypass,0,85,23.9,1.358
15,0,4,0,0,0,0,highway,0,100,32.4,1.486
15,0,4,0,0,0,1,city,0,70,34.4,1.516
15,0,4,0,0,0,2,bypass,0,85,25.7,1.386
16,0,4,0,0,1,0,highway,0,100,30.7,1.484
16,0,4,0,0,1,1,city,0,70,35.2,1.554
16,0,4,0,0,1,2,bypass,0,85,33.2,1.524
17,0,4,0,0,4,0,highway,0,100,95.9,2.799
17,0,4,0,0,4,1,city,0,70,98.0,2.837
17,0,4,0,0,4,2,bypass,0,85,95.4,2.79
18,0,4,0,0,0,0,highway,0,100,88.2,2.323
18,0,4,0,0,0,1,city,0,70,95.8,2.438
18,0,4,0,0,0,2,bypass,0,85,78.6,2.179
19,0,4,0,0,0,0,highway,0,100,86.7,2.3
19,0,4,0,0,0,1,city,0,70,90.0,2.35
19,0,4,0,0,0,2,bypass,0,85,74.6,2.118
20,0,4,0,0,0,0,highway,0,100,82.2,2.232
20,0,4,0,0,0,1,city,0,70,90.7,2.361
20,0,4,0,0,0,2,bypass,0,85,73.6,2.104
21,0,4,0,0,0,0,highway,0,100,31.8,1.477
21,0,4,0,0,0,1,city,0,70,35.1,1.526
21,0,4,0,0,0,2,bypass,0,85,26.8,1.402
22,0,4,0,0,1,0,highway,0,100,47.3,1.746
22,0,4,0,0,1,1,city,0,70,48.5,1.764
22,0,4,0,0,1,2,bypass,0,85,41.7,1.657
23,0,4,0,0,1,0,highway,0,100,49.6,1.781
23,0,4,0,0,1,1,city,0,70,49.0,1.772
23,0,4,0,0,1,2,bypass,0,85,40.2,1.633
0,1,4,0,0,0,0,highway,0,100,10.2,1.153
0,1,4,0,0,0,1,city,0,70,9.3,1.139
0,1,4,0,0,0,2,bypass,0,85,9.7,1.145
1,1,4,0,0,0,0,highway,0,100,2.2,1.032
1,1,4,0,0,0,1,city,0,70,4.8,1.072
1,1,4,0,0,0,2,bypass,0,85,4.9,1.073
2,1,4,0,0,0,0,highway,0,100,13.5,1.203
2,1,4,0,0,0,1,city,0,70,12.1,1.181
2,1,4,0,0,0,2,bypass,0,85,6.7,1.1
3,1,4,0,0,0,0,highway,0,100,3.4,1.051
3,1,4,0,0,0,1,city,0,70,5.0,1.075
3,1,4,0,0,0,2,bypass,0,85,10.7,1.161
4,1,4,0,0,1,0,highway,0,100,2.9,1.046
4,1,4,0,0,1,1,city,0,70,2.0,1.032
4,1,4,0,0,1,2,bypass,0,85,5.4,1.085
5,1,4,0,0,4,0,highway,0,100,2.0,1.038
5,1,4,0,0,4,1,city,0,70,2.0,1.038
5,1,4,0,0,4,2,bypass,0,85,7.0,1.132
6,1,4,0,0,4,0,highway,0,100,37.7,1.707
6,1,4,0,0,4,1,city,0,70,44.8,1.84
6,1,4,0,0,4,2,bypass,0,85,32.7,1.613
7,1,4,0,0,0,0,highway,0,100,41.4,1.622
7,1,4,0,0,0,1,city,0,70,41.8,1.626
7,1,4,0,0,0,2,bypass,0,85,35.2,1.528
8,1,4,0,0,4,0,highway,1,100,96.0,2.8
8,1,4,0,0,4,1,city,1,70,98.0,2.837
8,1,4,0,0,4,2,bypass,1,85,86.9,2.629
9,1,4,0,0,1,0,highway,0,100,71.1,2.119
9,1,4,0,0,1,1,city,0,70,79.1,2.246
9,1,4,0,0,1,2,bypass,0,85,65.4,2.029
10,1,4,0,0,1,0,highway,0,100,71.7,2.13
10,1,4,0,0,1,1,city,0,70,77.0,2.214
10,1,4,0,0,1,2,bypass,0,85,58.7,1.925
11,1,4,0,0,0,0,highway,0,100,29.7,1.446
11,1,4,0,0,0,1,city,0,70,33.6,1.504
11,1,4,0,0,0,2,bypass,0,85,23.6,1.353
12,1,4,0,0,0,0,highway,0,100,64.8,1.972
12,1,4,0,0,0,1,city,0,70,60.9,1.914
12,1,4,0,0,0,2,bypass,0,85,48.0,1.72
13,1,4,0,0,0,0,highway,0,100,58.5,1.878
13,1,4,0,0,0,1,city,0,70,71.7,2.076
13,1,4,0,0,0,2,bypass,0,85,54.7,1.821
14,1,4,0,0,0,0,highway,0,100,53.7,1.805
14,1,4,0,0,0,1,city,0,70,60.7,1.91
14,1,4,0,0,0,2,bypass,0,85,46.9,1.704
15,1,4,0,0,0,0,highway,0,100,33.7,1.506
15,1,4,0,0,0,1,city,0,70,40.0,1.6
15,1,4,0,0,0,2,bypass,0,85,28.2,1.423
16,1,4,0,0,0,0,highway,0,100,31.2,1.469
16,1,4,0,0,0,1,city,0,70,33.2,1.499
16,1,4,0,0,0,2,bypass,0,85,27.4,1.411
17,1,4,0,0,0,0,highway,0,100,83.9,2.258
17,1,4,0,0,0,1,city,0,70,92.9,2.393
17,1,4,0,0,0,2,bypass,0,85,64.2,1.962
18,1,4,0,0,1,0,highway,0,100,89.2,2.405
18,1,4,0,0,1,1,city,0,70,98.0,2.543
18,1,4,0,0,1,2,bypass,0,85,74.8,2.178
19,1,4,0,0,0,0,highway,0,100,87.9,2.318
19,1,4,0,0,0,1,city,0,70,90.1,2.351
19,1,4,0,0,0,2,bypass,0,85,69.6,2.044
20,1,4,0,0,0,0,highway,0,100,95.6,2.433
20,1,4,0,0,0,1,city,0,70,98.0,2.47
20,1,4,0,0,0,2,bypass,0,85,81.4,2.221
21,1,4,0,0,4,0,highway,0,100,36.6,1.687
21,1,4,0,0,4,1,city,0,70,47.4,1.889
21,1,4,0,0,4,2,bypass,0,85,34.6,1.648
22,1,4,0,0,4,0,highway,0,100,58.9,2.104
22,1,4,0,0,4,1,city,0,70,63.5,2.191
22,1,4,0,0,4,2,bypass,0,85,50.2,1.94
23,1,4,0,0,1,0,highway,0,100,31.3,1.493
23,1,4,0,0,1,1,city,0,70,36.0,1.566
23,1,4,0,0,1,2,bypass,0,85,27.4,1.431
0,2,4,0,0,4,0,highway,0,100,18.3,1.343
0,2,4,0,0,4,1,city,0,70,13.0,1.244
0,2,4,0,0,4,2,bypass,0,85,10.8,1.203
1,2,4,0,0,1,0,highway,0,100,9.7,1.152
1,2,4,0,0,1,1,city,0,70,8.6,1.135
1,2,4,0,0,1,2,bypass,0,85,11.0,1.173
2,2,4,0,0,4,0,highway,0,100,8.2,1.153
2,2,4,0,0,4,1,city,0,70,13.5,1.253
2,2,4,0,0,4,2,bypass,0,85,8.0,1.149
3,2,4,0,0,0,0,highway,0,100,4.3,1.065
3,2,4,0,0,0,1,city,0,70,6.5,1.098
3,2,4,0,0,0,2,bypass,0,85,6.6,1.099
4,2,4,0,0,0,0,highway,0,100,2.0,1.03
4,2,4,0,0,0,1,city,0,70,2.0,1.03
4,2,4,0,0,0,2,bypass,0,85,5.2,1.079
5,2,4,0,0,0,0,highway,0,100,2.0,1.03
5,2,4,0,0,0,1,city,0,70,4.1,1.061
5,2,4,0,0,0,2,bypass,0,85,5.1,1.077
6,2,4,0,0,0,0,highway,0,100,32.8,1.492
6,2,4,0,0,0,1,city,0,70,37.1,1.556
6,2,4,0,0,0,2,bypass,0,85,32.1,1.481
7,2,4,0,0,0,0,highway,0,100,39.3,1.589
7,2,4,0,0,0,1,city,0,70,38.5,1.577
7,2,4,0,0,0,2,bypass,0,85,33.6,1.504
8,2,4,0,0,1,0,highway,0,100,73.6,2.159
8,2,4,0,0,1,1,city,0,70,81.7,2.287
8,2,4,0,0,1,2,bypass,0,85,61.8,1.973
9,2,4,0,0,1,0,highway,0,100,72.8,2.146
9,2,4,0,0,1,1,city,0,70,82.4,2.298
9,2,4,0,0,1,2,bypass,0,85,58.7,1.924
10,2,4,0,0,1,0,highway,0,100,70.7,2.113
10,2,4,0,0,1,1,city,0,70,81.8,2.289
10,2,4,0,0,1,2,bypass,0,85,62.6,1.985
11,2,4,0,0,0,0,highway,0,100,21.1,1.316
11,2,4,0,0,0,1,city,0,70,15.6,1.234
11,2,4,0,0,0,2,bypass,0,85,18.3,1.275
12,2,4,0,0,4,0,highway,0,100,52.6,1.986
12,2,4,0,0,4,1,city,0,70,62.9,2.179
12,2,4,0,0,4,2,bypass,0,85,42.4,1.795
13,2,4,0,0,1,0,highway,0,100,59.4,1.935
13,2,4,0,0,1,1,city,0,70,63.4,1.999
13,2,4,0,0,1,2,bypass,0,85,52.5,1.827
14,2,4,0,0,0,0,highway,0,100,42.6,1.639
14,2,4,0,0,0,1,city,0,70,47.3,1.71
14,2,4,0,0,0,2,bypass,0,85,41.6,1.624
15,2,4,0,0,1,0,highway,0,100,12.2,1.192
15,2,4,0,0,1,1,city,0,70,9.5,1.149
15,2,4,0,0,1,2,bypass,0,85,10.0,1.157
16,2,4,0,0,0,0,highway,0,100,39.9,1.598
16,2,4,0,0,0,1,city,0,70,38.4,1.576
16,2,4,0,0,0,2,bypass,0,85,28.7,1.43
17,2,4,0,0,0,0,highway,1,100,95.7,2.435
17,2,4,0,0,0,1,city,1,70,98.0,2.47
17,2,4,0,0,0,2,bypass,1,85,89.2,2.338
18,2,4,0,0,4,0,highway,0,100,98.0,2.837
18,2,4,0,0,4,1,city,0,70,93.9,2.761
18,2,4,0,0,4,2,bypass,0,85,96.1,2.802
19,2,4,0,0,0,0,highway,0,100,81.7,2.226
19,2,4,0,0,0,1,city,0,70,90.8,2.362
19,2,4,0,0,0,2,bypass,0,85,71.5,2.073
20,2,4,0,0,0,0,highway,1,100,86.4,2.296
20,2,4,0,0,0,1,city,1,70,95.1,2.426
20,2,4,0,0,0,2,bypass,1,85,68.9,2.034
21,2,4,0,0,4,0,highway,0,100,36.8,1.69
21,2,4,0,0,4,1,city,0,70,43.5,1.815
21,2,4,0,0,4,2,bypass,0,85,30.8,1.577
22,2,4,0,0,1,0,highway,0,100,26.8,1.422
22,2,4,0,0,1,1,city,0,70,32.1,1.506
22,2,4,0,0,1,2,bypass,0,85,26.9,1.424
23,2,4,0,0,0,0,highway,0,100,34.5,1.517
23,2,4,0,0,0,1,city,0,70,37.8,1.567
23,2,4,0,0,0,2,bypass,0,85,30.7,1.46
0,3,4,0,0,0,0,highway,0,100,12.2,1.183
0,3,4,0,0,0,1,city,0,70,2.8,1.042
0,3,4,0,0,0,2,bypass,0,85,3.1,1.046
1,3,4,0,0,0,0,highway,0,100,6.6,1.099
1,3,4,0,0,0,1,city,0,70,8.7,1.13
